Episode,AgentID,FinalX,FinalY,TotalReward,FoodCollected,CollisionCount,EpisodeLength,RandomActions,GreedyActions
225,0,9,7,94,30,9,200,37,163
225,1,6,4,247,41,1,200,42,158
225,2,2,5,134,34,10,200,26,174
226,0,4,5,263,45,8,200,34,166
226,1,3,4,129,31,3,200,35,165
226,2,8,3,-5,21,9,200,45,155
227,0,2,9,119,29,0,200,41,159
227,1,1,4,108,28,0,200,43,157
227,2,5,4,108,28,0,200,40,160
228,0,8,1,130,30,0,200,44,156
228,1,5,3,196,36,0,200,41,159
228,2,0,5,141,31,0,200,46,154
229,0,7,3,71,33,23,200,32,168
229,1,3,4,11,29,27,200,42,158
229,2,6,6,61,27,9,200,42,158
230,0,6,5,201,39,7,200,38,162
230,1,2,7,224,40,4,200,42,158
230,2,6,8,143,33,5,200,42,158
231,0,1,2,-24,24,22,200,43,157
231,1,2,0,241,47,19,200,31,169
231,2,8,4,32,28,19,200,35,165
232,0,8,5,250,42,3,200,34,166
232,1,2,1,161,35,6,200,47,153
232,2,3,9,96,28,3,200,43,157
233,0,6,8,213,39,4,200,39,161
233,1,2,0,128,36,17,200,44,156
233,2,3,3,90,34,21,200,35,165
234,0,0,0,161,35,6,200,42,158
234,1,4,5,136,32,4,200,44,156
234,2,5,1,232,40,2,200,46,154
235,0,6,6,95,29,6,200,35,165
235,1,1,8,4,24,15,200,43,157
235,2,7,5,-23,23,19,200,33,167
236,0,2,7,298,46,2,200,39,161
236,1,4,0,291,45,1,200,44,156
236,2,7,5,151,33,3,200,41,159
237,0,6,4,32,24,8,200,35,165
237,1,3,2,10,26,19,200,34,166
237,2,5,3,-39,19,12,200,35,165
238,0,6,3,85,27,3,200,55,145
238,1,4,1,155,33,2,200,46,154
238,2,9,1,181,35,1,200,40,160
239,0,7,9,21,23,8,200,31,169
239,1,2,9,141,35,11,200,44,156
239,2,4,0,147,37,15,200,37,163
240,0,9,7,92,28,4,200,36,164
240,1,7,9,141,31,0,200,35,165
240,2,7,4,37,23,4,200,48,152
241,0,1,2,173,35,3,200,29,171
241,1,4,3,153,35,8,200,36,164
241,2,1,5,295,49,11,200,39,161
242,0,7,2,256,44,7,200,34,166
242,1,6,3,275,45,5,200,39,161
242,2,4,6,243,41,2,200,54,146
243,0,8,6,307,49,8,200,45,155
243,1,3,2,200,40,10,200,41,159
243,2,9,2,227,41,6,200,39,161
244,0,1,7,229,39,0,200,46,154
244,1,5,1,86,26,0,200,44,156
244,2,7,5,108,28,0,200,42,158
245,0,8,9,284,44,0,200,40,160
245,1,1,4,181,35,1,200,44,156
245,2,2,5,181,35,1,200,36,164
246,0,5,3,274,46,8,200,44,156
246,1,0,6,225,39,1,200,38,162
246,2,4,2,201,39,7,200,37,163
247,0,7,6,75,25,0,200,50,150
247,1,2,1,379,53,1,200,37,163
247,2,7,3,181,35,1,200,36,164
248,0,4,7,82,30,12,200,41,159
248,1,0,8,58,30,18,200,44,156
248,2,0,5,106,30,6,200,41,159
249,0,9,9,127,37,20,200,41,159
249,1,4,2,72,32,20,200,39,161
249,2,9,7,141,31,0,200,36,164
250,0,3,2,333,51,7,200,42,158
250,1,4,9,29,23,6,200,48,152
250,2,6,3,217,39,3,200,37,163
251,0,8,7,43,25,8,200,34,166
251,1,9,6,208,40,8,200,53,147
251,2,3,7,240,40,0,200,41,159
252,0,3,2,44,28,16,200,42,158
252,1,4,3,317,51,11,200,49,151
252,2,6,6,198,38,5,200,42,158
253,0,1,8,172,40,17,200,39,161
253,1,2,6,126,30,1,200,45,155
253,2,7,8,91,33,18,200,34,166
254,0,6,5,249,43,6,200,53,147
254,1,4,4,328,48,0,200,44,156
254,2,2,9,326,50,6,200,35,165
255,0,8,6,369,55,9,200,45,155
255,1,9,2,366,54,7,200,39,161
255,2,7,3,279,45,4,200,42,158
256,0,2,7,335,49,1,200,37,163
256,1,9,5,246,42,4,200,36,164
256,2,4,0,151,33,3,200,34,166
257,0,6,7,313,47,1,200,35,165
257,1,8,3,322,50,7,200,49,151
257,2,9,2,95,29,6,200,41,159
258,0,2,2,75,25,0,200,42,158
258,1,3,7,254,42,2,200,35,165
258,2,8,0,441,59,2,200,37,163
259,0,9,2,108,36,22,200,47,153
259,1,7,7,93,31,12,200,43,157
259,2,3,5,34,30,24,200,44,156
260,0,7,5,213,39,4,200,47,153
260,1,2,0,305,47,3,200,55,145
260,2,2,1,294,46,3,200,39,161
261,0,7,9,201,43,18,200,40,160
261,1,8,6,292,48,9,200,29,171
261,2,6,4,-7,23,15,200,55,145
262,0,6,9,162,38,14,200,33,167
262,1,5,5,76,28,8,200,36,164
262,2,5,8,65,27,8,200,43,157
263,0,7,4,165,35,5,200,45,155
263,1,4,5,276,44,2,200,46,154
263,2,1,5,399,57,7,200,39,161
264,0,6,4,157,35,7,200,40,160
264,1,4,9,234,42,7,200,48,152
264,2,9,2,342,50,2,200,45,155
265,0,0,2,84,32,17,200,40,160
265,1,6,4,218,42,11,200,38,162
265,2,4,3,18,22,6,200,44,156
266,0,6,7,253,43,5,200,26,174
266,1,4,4,264,44,5,200,35,165
266,2,0,7,339,49,0,200,32,168
267,0,6,8,220,44,16,200,33,167
267,1,1,4,312,48,4,200,38,162
267,2,2,2,292,52,20,200,45,155
268,0,8,9,-145,5,0,200,32,168
268,1,4,9,-165,9,16,200,36,164
268,2,4,8,-231,3,16,200,42,158
269,0,6,4,195,41,14,200,36,164
269,1,5,1,325,51,9,200,40,160
269,2,2,8,245,43,7,200,34,166
270,0,5,9,196,36,0,200,41,159
270,1,4,4,262,42,0,200,42,158
270,2,4,0,119,29,0,200,47,153
271,0,2,5,213,43,15,200,42,158
271,1,3,5,70,30,15,200,36,164
271,2,1,1,251,41,0,200,36,164
272,0,8,9,-111,19,30,200,37,163
272,1,7,0,-3,23,14,200,36,164
272,2,9,8,77,31,16,200,36,164
273,0,8,8,153,35,8,200,43,157
273,1,2,2,270,46,9,200,38,162
273,2,5,0,118,30,3,200,41,159
274,0,7,5,-63,23,29,200,40,160
274,1,9,6,192,40,12,200,29,171
274,2,4,2,139,37,17,200,39,161
275,0,2,7,301,47,4,200,38,162
275,1,7,4,166,34,2,200,32,168
275,2,7,7,227,41,6,200,34,166
276,0,2,4,65,31,19,200,39,161
276,1,8,9,205,43,17,200,40,160
276,2,6,0,40,32,28,200,40,160
277,0,8,6,82,26,1,200,42,158
277,1,1,3,324,48,1,200,45,155
277,2,6,7,350,50,0,200,34,166
278,0,1,3,6,22,9,200,41,159
278,1,3,2,127,33,9,200,33,167
278,2,8,2,317,47,0,200,43,157
279,0,6,7,68,28,10,200,38,162
279,1,3,4,108,28,0,200,46,154
279,2,9,2,101,31,10,200,34,166
280,0,7,5,158,34,4,200,42,158
280,1,1,3,312,48,4,200,44,156
280,2,5,5,372,52,0,200,45,155
281,0,0,4,350,54,11,200,39,161
281,1,4,1,204,40,9,200,36,164
281,2,7,0,320,48,2,200,50,150
282,0,8,8,58,26,7,200,43,157
282,1,8,0,144,40,24,200,36,164
282,2,7,9,73,31,17,200,38,162
283,0,8,5,108,32,11,200,45,155
283,1,9,4,172,40,17,200,50,150
283,2,2,7,194,38,6,200,48,152
284,0,2,1,103,29,4,200,36,164
284,1,1,7,155,33,2,200,35,165
284,2,5,3,188,36,2,200,39,161
285,0,8,8,53,23,0,200,40,160
285,1,1,0,-101,17,22,200,45,155
285,2,3,1,-35,23,22,200,36,164
286,0,9,2,63,25,3,200,45,155
286,1,4,0,372,52,0,200,34,166
286,2,5,1,19,21,3,200,44,156
287,0,8,7,312,48,4,200,51,149
287,1,2,5,103,29,4,200,43,157
287,2,8,2,108,28,0,200,49,151
288,0,8,6,326,50,6,200,40,160
288,1,6,2,120,32,8,200,38,162
288,2,7,4,122,30,2,200,31,169
289,0,8,7,166,38,13,200,43,157
289,1,1,2,361,51,0,200,46,154
289,2,4,4,199,41,13,200,40,160
290,0,9,7,283,45,3,200,34,166
290,1,0,6,186,42,19,200,43,157
290,2,1,4,187,41,16,200,39,161
291,0,2,6,141,35,11,200,38,162
291,1,1,3,471,61,0,200,40,160
291,2,7,3,284,48,11,200,35,165
292,0,7,6,-50,14,1,200,32,168
292,1,4,7,82,26,1,200,53,147
292,2,6,3,240,40,0,200,30,170
293,0,0,4,157,39,18,200,31,169
293,1,2,6,193,39,9,200,42,158
293,2,8,7,193,39,9,200,41,159
294,0,0,8,210,38,2,200,46,154
294,1,2,2,141,31,0,200,37,163
294,2,9,5,89,27,2,200,36,164
295,0,6,4,192,36,1,200,42,158
295,1,4,0,335,49,1,200,33,167
295,2,5,7,218,38,0,200,47,153
296,0,0,0,239,41,3,200,40,160
296,1,7,8,251,45,11,200,39,161
296,2,5,8,239,45,14,200,36,164
297,0,4,5,159,33,1,200,34,166
297,1,1,6,317,47,0,200,43,157
297,2,7,6,192,36,1,200,39,161
298,0,7,2,9,23,11,200,39,161
298,1,0,5,92,28,4,200,43,157
298,2,4,1,113,31,7,200,39,161
299,0,1,8,78,26,2,200,47,153
299,1,3,0,386,54,2,200,43,157
299,2,6,5,75,25,0,200,33,167
300,0,6,7,313,47,1,200,33,167
300,1,8,3,364,52,2,200,39,161
300,2,3,3,258,42,1,200,33,167
301,0,8,2,196,36,0,200,33,167
301,1,0,8,-24,16,0,200,35,165
301,2,2,2,273,43,0,200,46,154
302,0,9,1,184,40,14,200,32,168
302,1,3,9,21,23,8,200,54,146
302,2,9,3,32,24,8,200,34,166
303,0,8,8,204,40,9,200,45,155
303,1,2,7,251,41,0,200,41,159
303,2,4,1,215,41,9,200,37,163
304,0,5,9,287,45,2,200,42,158
304,1,2,3,129,31,3,200,46,154
304,2,2,6,52,24,3,200,38,162
305,0,6,7,189,39,10,200,38,162
305,1,3,9,372,52,0,200,42,158
305,2,9,2,112,32,10,200,40,160
306,0,7,6,148,32,1,200,41,159
306,1,2,8,445,59,1,200,37,163
306,2,7,2,383,53,0,200,49,151
307,0,8,9,52,24,3,200,45,155
307,1,2,5,150,34,6,200,34,166
307,2,4,3,-27,19,9,200,34,166
308,0,5,4,158,34,4,200,40,160
308,1,8,8,297,47,5,200,39,161
308,2,7,5,187,37,5,200,40,160
309,0,7,5,271,45,6,200,44,156
309,1,1,0,276,44,2,200,48,152
309,2,3,0,76,28,8,200,41,159
310,0,7,1,262,46,11,200,38,162
310,1,6,1,96,32,14,200,35,165
310,2,9,5,319,49,5,200,40,160
311,0,2,7,171,37,9,200,36,164
311,1,8,0,272,48,14,200,39,161
311,2,2,2,218,42,11,200,43,157
312,0,7,7,-55,27,38,200,30,170
312,1,2,4,-54,22,24,200,36,164
312,2,7,5,-108,20,32,200,47,153
313,0,7,7,238,42,6,200,34,166
313,1,4,7,389,55,4,200,42,158
313,2,8,2,188,36,2,200,37,163
314,0,7,8,303,49,9,200,43,157
314,1,1,2,176,40,16,200,42,158
314,2,8,4,14,22,7,200,46,154
315,0,7,1,313,47,1,200,53,147
315,1,1,1,243,41,2,200,35,165
315,2,0,4,247,41,1,200,47,153
316,0,8,8,272,44,3,200,39,161
316,1,0,4,184,36,3,200,38,162
316,2,3,4,317,47,0,200,32,168
317,0,7,1,177,39,13,200,37,163
317,1,5,4,215,45,20,200,45,155
317,2,4,5,168,36,7,200,42,158
318,0,6,4,130,34,11,200,33,167
318,1,1,0,163,33,0,200,41,159
318,2,2,6,229,43,11,200,39,161
319,0,0,9,371,53,3,200,44,156
319,1,2,2,-78,14,8,200,44,156
319,2,6,1,220,40,5,200,51,149
320,0,2,6,5,23,12,200,38,162
320,1,7,1,103,33,15,200,41,159
320,2,8,3,30,22,3,200,37,163
321,0,8,7,273,43,0,200,38,162
321,1,4,9,126,30,1,200,26,174
321,2,9,2,16,20,1,200,39,161
322,0,8,7,261,43,3,200,45,155
322,1,5,1,238,42,6,200,34,166
322,2,9,4,85,27,3,200,40,160
323,0,7,8,188,36,2,200,45,155
323,1,3,9,312,48,4,200,37,163
323,2,3,1,117,31,6,200,39,161
324,0,7,9,65,27,8,200,40,160
324,1,1,1,41,27,14,200,46,154
324,2,9,1,-33,21,16,200,41,159
325,0,0,9,273,43,0,200,44,156
325,1,5,4,155,33,2,200,47,153
325,2,8,7,199,37,2,200,41,159
326,0,0,3,109,35,19,200,36,164
326,1,4,2,151,33,3,200,47,153
326,2,8,4,-33,21,16,200,38,162
327,0,4,7,223,41,7,200,43,157
327,1,5,8,5,23,12,200,40,160
327,2,7,4,341,51,5,200,30,170
328,0,5,6,328,48,0,200,37,163
328,1,1,4,310,50,10,200,47,153
328,2,9,4,156,36,10,200,39,161
329,0,2,3,115,33,12,200,46,154
329,1,2,1,360,52,3,200,44,156
329,2,2,5,39,25,9,200,39,161
330,0,6,7,0,20,5,200,45,155
330,1,1,6,75,25,0,200,35,165
330,2,8,3,154,34,5,200,29,171
331,0,8,8,390,54,1,200,45,155
331,1,3,0,416,56,0,200,32,168
331,2,5,4,181,35,1,200,43,157
332,0,1,1,272,48,14,200,40,160
332,1,3,4,274,46,8,200,34,166
332,2,9,5,106,30,6,200,52,148
333,0,5,4,-122,18,30,200,25,175
333,1,8,1,254,42,2,200,36,164
333,2,6,9,-45,25,30,200,34,166
334,0,8,6,187,37,5,200,49,151
334,1,0,0,194,38,6,200,35,165
334,2,7,0,302,46,1,200,32,168
335,0,2,7,254,46,13,200,41,159
335,1,1,2,177,39,13,200,45,155
335,2,5,2,108,28,0,200,42,158
336,0,9,1,-55,15,5,200,37,163
336,1,6,0,110,30,5,200,42,158
336,2,2,8,108,28,0,200,39,161
337,0,3,6,261,43,3,200,40,160
337,1,5,3,405,55,0,200,28,172
337,2,6,9,206,38,3,200,45,155
338,0,1,9,75,29,11,200,36,164
338,1,4,6,275,49,16,200,38,162
338,2,9,1,134,34,10,200,44,156
339,0,5,9,165,35,5,200,35,165
339,1,1,3,253,43,5,200,46,154
339,2,3,3,56,24,2,200,39,161
340,0,4,6,230,42,8,200,39,161
340,1,5,7,143,33,5,200,38,162
340,2,7,7,119,33,11,200,33,167
341,0,6,6,157,35,7,200,37,163
341,1,2,7,79,29,10,200,48,152
341,2,6,1,166,38,13,200,38,162
342,0,1,5,-122,22,41,200,44,156
342,1,1,4,-17,33,45,200,37,163
342,2,1,2,88,32,16,200,35,165
343,0,3,2,59,25,4,200,44,156
343,1,1,6,92,28,4,200,37,163
343,2,5,9,-13,17,0,200,40,160
344,0,5,1,219,41,8,200,40,160
344,1,4,9,106,30,6,200,38,162
344,2,6,2,8,24,14,200,32,168
345,0,1,3,236,40,1,200,40,160
345,1,9,6,89,31,13,200,38,162
345,2,2,8,203,41,12,200,35,165
346,0,8,8,95,29,6,200,49,151
346,1,3,5,423,57,1,200,40,160
346,2,7,7,124,32,7,200,38,162
347,0,7,6,268,44,4,200,31,169
347,1,1,7,214,38,1,200,35,165
347,2,6,3,275,45,5,200,35,165
348,0,3,5,95,33,17,200,44,156
348,1,6,4,101,35,21,200,32,168
348,2,2,1,-30,22,18,200,46,154
349,0,3,7,109,31,8,200,45,155
349,1,2,5,241,43,8,200,33,167
349,2,3,8,295,45,0,200,41,159
350,0,6,1,313,47,1,200,42,158
350,1,0,2,181,35,1,200,33,167
350,2,3,0,262,42,0,200,38,162
351,0,3,1,303,49,9,200,44,156
351,1,2,9,129,39,25,200,37,163
351,2,4,2,-50,26,34,200,40,160
352,0,7,7,284,44,0,200,38,162
352,1,7,4,196,36,0,200,37,163
352,2,7,6,306,46,0,200,35,165
353,0,1,9,185,35,0,200,41,159
353,1,2,4,32,24,8,200,53,147
353,2,1,3,296,48,8,200,45,155
354,0,7,1,163,41,22,200,40,160
354,1,8,1,161,43,28,200,44,156
354,2,2,0,120,36,19,200,42,158
355,0,3,8,155,37,13,200,49,151
355,1,5,3,130,34,11,200,38,162
355,2,9,3,252,48,19,200,43,157
356,0,5,5,286,46,5,200,43,157
356,1,9,5,143,33,5,200,47,153
356,2,6,2,174,34,0,200,44,156
357,0,2,9,-43,19,13,200,43,157
357,1,9,0,126,34,12,200,39,161
357,2,2,2,133,35,13,200,42,158
358,0,0,1,189,39,10,200,40,160
358,1,1,0,332,52,10,200,42,158
358,2,8,6,331,49,2,200,40,160
359,0,3,2,309,47,2,200,39,161
359,1,9,8,364,52,2,200,33,167
359,2,9,3,59,25,4,200,39,161
360,0,6,2,223,41,7,200,44,156
360,1,7,1,171,37,9,200,36,164
360,2,2,6,120,32,8,200,42,158
361,0,6,5,326,50,6,200,41,159
361,1,7,0,326,50,6,200,45,155
361,2,9,4,1,19,2,200,32,168
362,0,9,0,155,37,13,200,44,156
362,1,7,0,129,31,3,200,35,165
362,2,7,9,55,29,16,200,38,162
363,0,0,3,41,23,3,200,40,160
363,1,8,0,96,28,3,200,47,153
363,2,2,8,273,43,0,200,37,163
364,0,8,6,177,35,2,200,38,162
364,1,1,4,144,32,2,200,49,151
364,2,4,0,251,41,0,200,32,168
365,0,6,5,269,43,1,200,48,152
365,1,2,4,181,35,1,200,35,165
365,2,7,4,108,28,0,200,39,161
366,0,0,6,239,41,3,200,41,159
366,1,7,0,143,33,5,200,43,157
366,2,6,2,76,28,8,200,46,154
367,0,2,2,167,37,10,200,33,167
367,1,5,8,279,45,4,200,40,160
367,2,6,9,263,45,8,200,37,163
368,0,7,5,120,32,8,200,47,153
368,1,2,1,197,39,8,200,41,159
368,2,0,8,144,32,2,200,34,166
369,0,2,6,418,58,5,200,46,154
369,1,4,5,152,36,11,200,43,157
369,2,5,5,186,38,8,200,28,172
370,0,3,6,324,48,1,200,45,155
370,1,4,1,184,36,3,200,37,163
370,2,4,9,103,29,4,200,42,158
371,0,0,2,133,39,24,200,35,165
371,1,2,0,166,38,13,200,43,157
371,2,5,8,172,40,17,200,41,159
372,0,3,3,290,46,4,200,36,164
372,1,2,7,213,39,4,200,42,158
372,2,7,9,120,32,8,200,39,161
373,0,5,8,56,28,13,200,35,165
373,1,3,3,274,46,8,200,43,157
373,2,9,3,176,36,5,200,41,159
374,0,5,5,232,40,2,200,41,159
374,1,6,4,143,33,5,200,35,165
374,2,7,8,135,33,7,200,48,152
375,0,4,5,229,39,0,200,47,153
375,1,4,2,242,42,5,200,49,151
375,2,6,8,286,46,5,200,44,156
376,0,6,5,427,57,0,200,30,170
376,1,3,1,76,28,8,200,40,160
376,2,5,9,351,53,8,200,44,156
377,0,8,6,88,32,16,200,46,154
377,1,7,5,88,32,16,200,40,160
377,2,4,7,174,42,22,200,30,170
378,0,2,8,284,44,0,200,35,165
378,1,3,6,372,52,0,200,37,163
378,2,3,0,229,39,0,200,49,151
379,0,5,5,258,42,1,200,39,161
379,1,0,2,368,52,1,200,44,156
379,2,8,2,284,44,0,200,35,165
380,0,1,2,161,35,6,200,30,170
380,1,3,2,245,43,7,200,55,145
380,2,4,9,71,25,1,200,37,163
381,0,4,7,-41,21,18,200,44,156
381,1,3,3,136,36,15,200,43,157
381,2,2,2,234,42,7,200,30,170
382,0,2,7,218,38,0,200,46,154
382,1,6,1,262,42,0,200,36,164
382,2,4,6,185,35,0,200,29,171
383,0,7,6,185,39,11,200,35,165
383,1,1,0,229,39,0,200,46,154
383,2,7,0,64,28,11,200,38,162
384,0,4,9,284,44,0,200,40,160
384,1,9,6,163,33,0,200,42,158
384,2,2,7,284,44,0,200,46,154
385,0,0,0,238,42,6,200,44,156
385,1,7,6,146,34,7,200,56,144
385,2,9,3,210,42,13,200,38,162
386,0,6,8,117,31,6,200,39,161
386,1,4,4,336,52,9,200,40,160
386,2,3,2,199,41,13,200,42,158
387,0,8,6,222,42,10,200,43,157
387,1,7,3,76,28,8,200,39,161
387,2,3,7,44,24,5,200,43,157
388,0,3,5,261,47,14,200,42,158
388,1,0,7,77,27,5,200,40,160
388,2,6,7,43,29,19,200,47,153
389,0,5,0,101,31,10,200,47,153
389,1,5,2,304,48,6,200,39,161
389,2,8,3,205,39,6,200,46,154
390,0,0,2,221,43,13,200,46,154
390,1,1,2,205,39,6,200,47,153
390,2,1,5,101,31,10,200,38,162
391,0,6,5,309,47,2,200,37,163
391,1,2,1,169,39,15,200,41,159
391,2,7,4,191,41,15,200,41,159
392,0,1,7,328,48,0,200,45,155
392,1,4,5,284,44,0,200,44,156
392,2,2,1,196,36,0,200,47,153
393,0,3,9,317,47,0,200,45,155
393,1,2,3,91,33,18,200,45,155
393,2,8,4,47,29,18,200,32,168
394,0,8,8,71,25,1,200,29,171
394,1,4,1,236,40,1,200,44,156
394,2,4,0,152,32,0,200,41,159
395,0,3,7,-5,25,20,200,44,156
395,1,0,4,16,24,12,200,42,158
395,2,2,8,237,47,20,200,44,156
396,0,9,2,162,34,3,200,41,159
396,1,1,6,117,35,17,200,39,161
396,2,3,0,261,47,14,200,39,161
397,0,2,7,398,58,10,200,41,159
397,1,4,4,240,44,11,200,43,157
397,2,7,1,247,41,1,200,34,166
398,0,0,5,47,33,29,200,35,165
398,1,5,5,130,30,0,200,33,167
398,2,7,3,-85,21,29,200,34,166
399,0,3,7,212,40,7,200,20,180
399,1,3,1,-10,22,13,200,38,162
399,2,5,1,101,31,10,200,50,150
400,0,6,7,78,34,24,200,31,169
400,1,4,4,38,26,12,200,39,161
400,2,5,7,-68,20,22,200,44,156
401,0,8,5,57,27,10,200,39,161
401,1,1,7,230,42,8,200,43,157
401,2,3,1,80,32,18,200,40,160
402,0,6,9,25,23,7,200,40,160
402,1,2,2,313,47,1,200,44,156
402,2,5,5,241,43,8,200,38,162
403,0,9,7,111,33,13,200,45,155
403,1,5,1,229,43,11,200,34,166
403,2,8,2,213,43,15,200,52,148
404,0,7,2,194,38,6,200,47,153
404,1,4,2,401,55,1,200,43,157
404,2,7,9,311,49,7,200,38,162
405,0,5,5,286,46,5,200,34,166
405,1,8,7,216,40,6,200,32,168
405,2,7,2,192,36,1,200,47,153
406,0,5,5,108,32,11,200,49,151
406,1,5,2,282,46,6,200,45,155
406,2,8,9,369,55,9,200,30,170
407,0,2,1,122,38,24,200,42,158
407,1,6,7,82,30,12,200,42,158
407,2,4,1,-8,24,18,200,35,165
408,0,7,9,141,31,0,200,49,151
408,1,3,4,160,36,9,200,43,157
408,2,2,3,138,34,9,200,46,154
409,0,7,6,36,24,7,200,33,167
409,1,5,3,145,35,10,200,41,159
409,2,2,9,44,24,5,200,41,159
410,0,6,7,330,50,5,200,37,163
410,1,5,2,196,36,0,200,43,157
410,2,6,0,209,39,5,200,36,164
411,0,2,2,-76,16,13,200,44,156
411,1,7,3,-145,17,33,200,42,158
411,2,9,5,-171,15,34,200,43,157
412,0,1,8,191,37,4,200,40,160
412,1,4,4,382,54,3,200,40,160
412,2,7,5,201,39,7,200,45,155
413,0,5,5,284,44,0,200,33,167
413,1,8,0,256,48,18,200,42,158
413,2,9,7,113,35,18,200,41,159
414,0,1,6,250,42,3,200,44,156
414,1,8,2,320,48,2,200,35,165
414,2,7,2,52,24,3,200,37,163
415,0,1,5,-42,18,10,200,39,161
415,1,6,4,288,48,10,200,44,156
415,2,3,5,44,28,16,200,39,161
416,0,1,3,225,39,1,200,45,155
416,1,2,6,27,21,1,200,40,160
416,2,8,9,405,55,0,200,37,163
417,0,8,7,278,46,7,200,41,159
417,1,2,3,311,49,7,200,29,171
417,2,8,0,295,45,0,200,34,166
418,0,2,7,309,47,2,200,36,164
418,1,7,1,405,55,0,200,33,167
418,2,9,2,375,53,2,200,40,160
419,0,2,2,262,42,0,200,40,160
419,1,0,0,33,23,5,200,39,161
419,2,8,5,308,48,5,200,41,159
420,0,4,3,238,42,6,200,32,168
420,1,2,2,90,30,10,200,33,167
420,2,1,9,77,31,16,200,39,161
421,0,7,1,71,25,1,200,41,159
421,1,4,9,284,44,0,200,36,164
421,2,0,8,280,44,1,200,41,159
422,0,8,9,177,35,2,200,35,165
422,1,4,6,71,25,1,200,33,167
422,2,6,5,126,30,1,200,44,156
423,0,2,7,217,39,3,200,31,169
423,1,7,5,184,36,3,200,31,169
423,2,1,5,306,46,0,200,39,161
424,0,3,8,291,45,1,200,39,161
424,1,2,0,144,32,2,200,37,163
424,2,2,4,162,34,3,200,37,163
425,0,1,2,41,23,3,200,41,159
425,1,2,0,152,36,11,200,43,157
425,2,3,2,175,37,8,200,42,158
426,0,7,6,175,37,8,200,47,153
426,1,3,4,8,20,3,200,44,156
426,2,5,2,121,31,5,200,40,160
427,0,7,1,251,41,0,200,36,164
427,1,7,4,251,45,11,200,39,161
427,2,7,9,218,42,11,200,45,155
428,0,5,3,118,34,14,200,46,154
428,1,9,7,228,44,14,200,45,155
428,2,1,6,372,52,0,200,37,163
429,0,7,4,242,42,5,200,39,161
429,1,5,5,183,37,6,200,47,153
429,2,6,6,298,46,2,200,35,165
430,0,6,2,359,53,6,200,45,155
430,1,0,2,111,29,2,200,48,152
430,2,6,3,164,36,8,200,47,153
431,0,6,0,203,41,12,200,34,166
431,1,7,2,199,41,13,200,38,162
431,2,7,8,390,54,1,200,41,159
432,0,8,6,198,38,5,200,40,160
432,1,1,1,146,38,18,200,43,157
432,2,8,3,249,47,17,200,36,164
433,0,2,3,26,22,4,200,33,167
433,1,5,4,136,32,4,200,40,160
433,2,9,3,10,22,8,200,33,167
434,0,1,8,109,31,8,200,46,154
434,1,4,8,145,35,10,200,43,157
434,2,8,7,156,36,10,200,36,164
435,0,6,4,77,27,5,200,39,161
435,1,7,2,164,36,8,200,50,150
435,2,7,3,230,42,8,200,31,169
436,0,7,6,117,31,6,200,38,162
436,1,8,2,352,52,5,200,34,166
436,2,9,6,269,43,1,200,40,160
437,0,9,1,350,50,0,200,33,167
437,1,3,4,306,46,0,200,45,155
437,2,1,8,75,25,0,200,27,173
438,0,0,3,256,44,7,200,40,160
438,1,0,2,98,30,8,200,44,156
438,2,8,4,148,32,1,200,42,158
439,0,3,4,218,38,0,200,33,167
439,1,5,2,295,45,0,200,36,164
439,2,7,7,163,33,0,200,48,152
440,0,9,2,191,41,15,200,42,158
440,1,0,2,119,29,0,200,39,161
440,2,5,9,114,34,15,200,37,163
441,0,5,3,173,35,3,200,33,167
441,1,2,2,64,24,0,200,44,156
441,2,6,1,151,33,3,200,44,156
442,0,3,3,396,56,5,200,47,153
442,1,6,0,405,55,0,200,38,162
442,2,4,8,-11,19,5,200,34,166
443,0,9,3,267,45,7,200,36,164
443,1,5,4,95,29,6,200,43,157
443,2,9,4,159,33,1,200,41,159
444,0,5,5,107,29,3,200,37,163
444,1,2,1,229,39,0,200,38,162
444,2,1,6,371,53,3,200,39,161
445,0,8,9,194,42,17,200,44,156
445,1,1,6,160,36,9,200,34,166
445,2,4,9,-34,18,8,200,39,161
446,0,8,8,306,46,0,200,40,160
446,1,8,7,152,32,0,200,37,163
446,2,8,2,317,47,0,200,42,158
447,0,1,8,223,41,7,200,27,173
447,1,0,9,220,40,5,200,30,170
447,2,2,9,116,32,9,200,41,159
448,0,6,0,199,37,2,200,35,165
448,1,0,6,232,40,2,200,40,160
448,2,5,9,108,28,0,200,45,155
449,0,5,6,8,32,36,200,40,160
449,1,3,6,179,45,29,200,40,160
449,2,7,4,152,36,11,200,37,163
450,0,6,4,11,21,5,200,43,157
450,1,2,4,49,23,1,200,42,158
450,2,8,9,84,28,6,200,43,157
451,0,0,6,126,30,1,200,37,163
451,1,4,4,416,56,0,200,39,161
451,2,8,5,104,28,1,200,39,161
452,0,0,5,284,44,0,200,34,166
452,1,4,2,284,44,0,200,39,161
452,2,4,0,284,44,0,200,40,160
453,0,3,6,125,31,4,200,42,158
453,1,2,5,151,33,3,200,34,166
453,2,2,6,63,25,3,200,39,161
454,0,0,1,318,50,8,200,37,163
454,1,0,0,351,53,8,200,41,159
454,2,6,6,-46,14,0,200,40,160
455,0,3,8,199,37,2,200,34,166
455,1,1,3,85,27,3,200,40,160
455,2,2,6,247,41,1,200,31,169
456,0,8,9,298,46,2,200,39,161
